SR_Pcode,SR,District,Township,Village_Tract,Village,Village_MM,Latitude,Longitude,Source
MMR001,Kachin,Myitkyina,Injangyang,Hpum Yawng Ding Sa,Hpum Ye Gar,ဖွမ်ရဲဂါး,26.1982192993164,97.8446426391602,GAD
MMR001,Kachin,Myitkyina,Injangyang,Hpum Yawng Ding Sa,Hta Yar In Jone,ထရာအင်ဂျုံး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Hpum Yawng Ding Sa,In Jang Kawng,အင်ဂျန်းကောင်း,26.1978302001953,97.8542327880859,GAD
MMR001,Kachin,Myitkyina,Injangyang,Hpum Yawng Ding Sa,Ma Ga Jone,မဂါဂျုံး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Bang Bum,Adan Gar,အဒန်ဂါး,26.188850402832,97.9068984985352,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Bang Bum,In Bang Bum,အင်ဘန်ဘွမ်း,26.2029399871826,97.9561309814453,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Bang Bum,In Sa Gar,အင်ဆာဂါး,26.224951,97.926826,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Bang Bum,La Chan Kawng,လချန်ကောင်း,26.2097606658936,97.9122467041016,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Bang Bum,Law Yin Gar,လောယဉ်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Byine Gar,In Byine Gar,အင်ဗျိုင်းဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Byine Gar,In Lan Ding Sar,အင်လန်ဒိန်ဆာ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Byine Gar,In Lan In Gawt,အင်လန်အင်ဂေါ့,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Byine Gar,Ka Hsin Chet,ကဆင်ချက်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Byine Gar,Mun Ji Gar,မွန်ဂျီဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Ah Hpaw Kawng,အဖော်ကောင်း,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Auk Ra Yang,အောက်ရာယန်,25.604679107666,97.79345703125,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Gorge Lut,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Hka Pawn Yang,ခါ့ပေါန်ယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,In Don Zwut,အင်ဒုံးဇွပ်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,In Dung Yang,အင်ဒုံးယန်,25.7145195007324,97.8609619140625,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,In Hka Ye Kawng,အင်ခရဲကောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Ju Ba Li,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Kun Jar Yang,ကွမ်ဂျာယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Phone Mai Yang,ဖုန်မိုင်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Swun Jar,ဆွမ်ဂျာ,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Te Yawng,တဲရောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Wa Nang Yang,ဝါးနန်းယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Yit San,ယစ်ဆန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Zai Ro,ဇိုင်ရို,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Dung Yang,Zwut Yar,ဇွပ်ရာ,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,Hka Ra Yang,ခါ့ရာယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,In Gan Ka Htaung,အင်ဂန်းကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,In Gawt Au Mar,အင်ဂေါ့အူမား,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,In Gawt In Htaung,အင်ဂေါ့အင်ထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,In Gawt Sa Nar,အင်ဂေါ့ဆနား,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,In Phyin Ka Htaung,အင်ဖျင်န်ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,Lai Daung Gar,လိုင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,Ma Ran Ka Htaung,မရန်ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,Shin Rai Ka Htaung,ရှင်ရိုင်ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,Tsum Hseng Yang,ဆွမ်ဆိုင်ယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gawt Au Mar,Yun Yang Gar,ယွန်ယန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,In Gum La,အင်ဂွမ်းလ,26.2445793151855,97.8113174438477,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,In Saw Hka Yang,အင်ဆောခရန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,Ka Ri Ka Htaung,ကရီကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,La Hkum Ka Htaung,လခွမ်းကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,La Nang Gar,လနန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,Wa Shar,ဝါ့ရှာ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Gum La,War Ga Lun,ဝါဂလွန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku,Dat Ka Htaung,ဒပ်ကထောင်း,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku,In Hku,အင်ခူး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku,Kai Ji Ka Htaung,ကိုင်ကြိကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku,Kya Hka Ra Htu,ကျခရာထု,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku Ga,Dat Ka Htaung,ဒပ်ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku Ga,In Hku Gar,အင်ခူဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku Ga,Kai Ji Ka Htaung,ကိုင်ဂျီးကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hku Ga,Kya Hka Ra Tu,ကျခရာတူ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hpyin Ga,Au Lun Yang,အူလွန်းယန်,26.444730758667,97.7934265136719,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hpyin Ga,In Hpyin Gar,အင်ဖျင်ဂါး,26.42251,97.81926,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Hpyin Ga,Pong Sal Zwut,ပုံဆယ်ဇွပ်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Hpyin Ga,Pong Sway Yang,ပုံဆွေယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Hpyin Ga,Swut Ngai Yang,ဆွတ်ငိုင်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Htauk Ga,In Htauk Gar,အင်ထောက်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Htauk Ga,Ma Ru Ka Htaung,မရုကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Htauk Ga,Zin Lum,ဇင်လွမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,Hkar Hpyan Gar,ခါ့ဖြန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,Hting Yang Gar,ထိန်ယန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,In Bum Gar,အင်ဘွမ်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,In Hpwam Gar,အင်ဖွမ်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,In Hpwan Hka Ran,အင်ဖွမ်ခရန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,In Ji Au Mar,အင်ဂျီအူးမား,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,In Yi Htu,အင်ရီထူ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,Ma Gaw Yin Gar,မဂေါ်ရင်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,Ma Shawt Hka Ran,မရှော့ခရမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,Ngoet Yang Gar,ငေါ့ယန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Ji Au Mar,Pong Gar Gar,ပုန်ဂါဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Jun Ga,In Jun Gar,အင်ဂျွန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Jun Ga,Ka Dung Gar,ကဒုန်းဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Jun Ga,Sa Nart,ဆနာ့,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Kwei,Au Lawng Kawng,အူလောင်းကောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Kwei,In Dawn Ka Htaung,အင်ဒေါန်ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Kwei,In Ji Ka Htaung,အင်ဂျီကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Kwei,In Kwei,အင်ကွယ်,26.33746,97.870193,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Law Au Mar,Au Lu Yang Gar,အူလုယန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Law Au Mar,Gum Zar Gar,ဂွမ်ဇာဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Law Au Mar,In Kart Gar,အင်ကာ့ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Law Au Mar,In Law Au Mar,အင်လောအူမား,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Law Au Mar,Sin Nin Gar,ဆင်နင်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Man Hka Jang,Du Tawng Yang,ဒူးတောင်းယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Man Hka Jang,Hpa Ri Ka Htaung,ဖရီးကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Man Hka Jang,In Man Hka Jang,အင်မန်ခဂျန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Man Hka Jang,La Gaung Ka Htaung,လဂေါင်ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,Au Ra Ka Htaung,အူရာကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,Daw Lan Kawng,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,Gawt Nang,ဂေါ့နန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,In Htin Yang,အင်ထင်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,In Pauk Chet,အင်ပေါက်ချက်,26.251249,97.837669,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,In Yaw Kawng,အင်ရော်ကောင်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,Sa Bwei,ဆဘွဲ့,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Pauk Chet,Swut Jar Yang,ဆွတ်ဂျာယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,In Pawm Bum,Hpu Shar,ဖူရှား,26.255350112915,97.9183197021484,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pawm Bum,Huong Noe,ဟုန်နိုး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pawm Bum,In Dawn,အင်ဒေါန်း,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pawm Bum,In Dawn Hkin Maw,အင်ဒေါင်ခင်မော်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pawm Bum,In Htin Yang,အင်ထင်ယန်,26.2777194976807,97.8809127807617,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Pawm Bum,In Pawm Bum,အင်ပေါမ်ဘွမ်း,26.28476,97.897247,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Sar Hkram,Dum Gan,ဒွမ်ဂန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Sar Hkram,In Sar Hkram,အင်ဆာခရန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Sar Hkram,In Tan Yang,အင်တန်ယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Sar Hkram,In Yaung,အင်ယောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Sar Hkram,La Yin Gar,လယင်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Sar Hkram,Ma Zu Ka Htaung,မဇူကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Shang Hkoe Gar,Hpawt Dawt Gar,ဖော့ဒေါ့ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Shang Hkoe Gar,In Shang Hkoe Gar,အင်ရှန်ခိုးဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Shang Hkoe Gar,Num Hkoe Gar,နွမ်ခိုးဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Trein Hka Yam,In Trein Hka Yam,အင်တျိန်ခရမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Trein Hka Yam,Myauk Nawt,မျောက်နော့,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Trein Hka Yam,Nawt Lan,နော့လန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Waing Kawng,In Waing Kawng,အင်ဝိုင်းကောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,In Waing Kawng,Maw Lar Yang,မော်လာယန်,25.9245796203613,97.6603393554688,GAD
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Bum Yar,ဘွမ်ရာ,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Hpaut Lang Hpya,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Jing Mar Yang,ဂျိန်မာယန်,26.02067,97.824852,GAD
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Kawng Yar,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Ma Zwut Yang,မဇွပ်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Swut Lang,ဆွတ်လဲန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Jing Ma Yang,Tain Sauk Yang,တိန်ဆောက်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Ka Dawt Zum Hpaw,Gawt Nang,ဂေါ့နန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Dawt Zum Hpaw,Ka Dawt Zum Hpaw,ကဒေါ့ဇွမ်ဖော်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Dawt Zum Hpaw,Kha Tu,ခါ့တူ,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Ka Dawt Zum Hpaw,Sa Tan Yam,ဆတန်ယမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Dawt Zum Hpaw,Sha Dan Hkan,ရှဒန်ခန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Dawt Zum Hpaw,Sum Hpawng,စွမ်ဖောင်း,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Ka Htang Tu,Hkar Yawng,ခါရောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Htang Tu,Ka Htang Tu,ကထန်တူ,26.2499809265137,97.7770919799805,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Htang Tu,Pang Yawng Gar,ပန်ရောင်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Htang Tu,Pun Len Gar,ပွန်လင်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Htang Tu,Pun Wa Gar,ပွန်ဝါဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu,Da Gum Gar,ဒဂွမ်ဂါး,26.2862205505371,97.7936325073242,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu,Gum Shan Gar,ဂွမ်ရှန်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu,Ka Kyee Htu,ကကျီးထူ,26.311319,97.821861,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu,Wa Ga Lun,ဝဂလွန်,26.2789001464844,97.8021926879883,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu La Nang,Ka Kyee Htu La Nang,ဂကျီးထုလနန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu La Nang,Sa Tu Gar,ဆတူဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Kyee Htu La Nang,Wa Ga Lun,ဝါ့ဂလွန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Ring Ga,Ding Rin,ဒိန်ရင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Ring Ga,Dum Nar Gar,ဒွမ်နာဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Ring Ga,Ka Ring Gar,ကရိန်ဂါး,26.087629,97.816948,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Ring Ga,Sa Lum Kawng,ဆလွမ်ကောင်,26.0835609436035,97.8273773193359,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Yawng Htein Rawt,Da Rai,ဒရိုင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Yawng Htein Rawt,Ka Yawng Htein Rawt,ကရောင်ထိန်ရော့,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Yawng Htein Rawt,La Kun,လကွမ်း,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ka Yawng Htein Rawt,Maw Zar,မော်ဇာ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Kying Ma Gar,Hpa Wa Gar,ဖဝါဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Kying Ma Gar,Kying Ma Gar,ကျိန်မာဂါး,26.1799697875977,98.0397567749023,GAD
MMR001,Kachin,Myitkyina,Injangyang,Kying Ma Gar,La Htaung Chet,လထောင်ချက်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Kying Ma Gar,Wa Shar Yang,ဝါ့ရှားယန်,26.1893005371094,98.0649566650391,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,Ah Ran Tu Gar,အရန်တူဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,Bum Rong,ဘွမ်ယောင်,26.3615,97.760918,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,In Dut Ka Htaung,အင်ဒွပ်ကထောင်,26.4629993438721,97.8871612548828,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,In Gaw In Pun,အင်ဂေါ်အင်ပွန်,26.475269317627,97.9080276489258,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,Kya Ti Yang,ကျတီယန်,26.3939990997314,97.8053283691406,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,La Gan In Bauk Htu,လဂန်အင်ဘောက်တူ,26.4446392059326,97.8659362792969,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Gan In Bauk Htu,La Yaung,လယောင်,26.4599990844727,97.8596420288086,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,Hpun Yawng,ဖွန်ရောင်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,In Baung Bum,အင်ဘောင်းဘွမ်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,Kwun Lawng,ဂွမ်လောင်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,La Wa Yang,လဝါ့ယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,La Wan Ka Htaung,လ၀မ်ကထောင်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,La Yang,လယဲန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,Laung Yang,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,Ma Li Bum Yone,မလိဘွမ်ရွန်း,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,Ma Nawng Du Ka Htaung,မနောင်ဒူကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Wa Yang,Pong Ka Htaung,ပုံးကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,Khwet Phyi Tu,ခွက်ပြီတူ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,Kya Nar Tar,ကျနားတာ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,La Pu Jar,လပူဂျား,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,La Zee,လဇီး,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,La Zee Gum Yang Lar,လဇီးဂွမ်ရန်လာ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,Sha Dan Hkan,ရှဒန်ခန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,La Zee Gum Yang Lar,Sin Net Ka Htaung,ဆင်နက်(ပ်)ကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Dan Tu,Gar Du Yang,ဂါးဒူးယန်,26.4598407745361,97.9680404663086,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Dan Tu,Ma Dan Tu,မဒန်တူ,26.434469,97.956978,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Dan Tu,Ma Sa Hkan,မဆခန်း,26.40946,97.945824,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htaw Au Mar,Gum Gar,ဂွမ်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htaw Au Mar,Hkin Gar Gar,ခင်ဂါဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htaw Au Mar,Ma Htaw Au Mar,မထော်အူမား,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htaw Au Mar,Ma Taw Gum Gar,မတော်ဂွမ်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htaw Au Mar,Wa Ru Gar,ဝါ့ရုဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Au Ga,အူဂါ,26.1376399993896,97.9059524536133,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Gum Yawng,ဂွမ်ရောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Hka Rai Tan,ခရိုင်တန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,In Baw Gar,အင်ဘော်ဂါး,26.1100006103516,97.9021072387695,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Ka Nwe Yang,ကနွယ်ယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Ka Sang Chet,ကဆဲန်ချက်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Khi Daut,ခီဒေါ့,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Ma Htum,Ma Htum,မထွမ်,26.0974903106689,97.9264297485352,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Kyang Ding Sa,La Shea Ka Htaung,လရှဲကထောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Kyang Ding Sa,Ma Kyang Ding Sa,မကျန်ဒိန်ဆာ,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Kyang Ding Sa,Ma Kyang Gawt Nang,မကျန်ဂေါ့နန်,26.24383,98.062767,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,In Kyone Nawt Lan,အင်ကြုံးနော့လန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,In Sar Gar,အင်ဆာဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,Kun Zar Gar,ကွမ်ဇာဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,Ma Wun Au Mar,မဝန်အူမား,26.41453,98.049797,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,Sha Gam Yang,ရှဂမ်ယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,Wa Lu Bum,ဝါ့လုဘွမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Ma Wun Au Mar,Wa Pu Yang,ဝါ့ပုယန်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Rawn,Hpa Wa,ဖာ့ဝါ,26.089109,97.94352,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Rawn,La Gum Gar,လဂွမ်ဂါး,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Rawn,Mai Rawn,မိုင်ရွန်း,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Rawn,Wa Hpyet,ဝါ့ဖျက်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Taung,Din Gum,ဒင်ဂွမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Taung,Lawt Bum,လော့ဘွမ်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Mai Taung,Mai Taung,မိုင်တောင်,,,GAD
MMR001,Kachin,Myitkyina,Injangyang,Myit Son,Bum Nin Yang,ဘွမ်နင်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Myit Son,Gway Htaw,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Myit Son,Hkun Hseng Taw Yang,ခွန်ဆိုင်တော်ယန်,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Myit Son,Jau Sar,,,,Field Sources
MMR001,Kachin,Myitkyina,Injangyang,Myit Son,Myit Son,မြစ်ဆုံ,25.7109394073486,97.5118026733398,GAD
